idioma,traduccion
Who does Tom work for?,¿Para quién trabaja Tom?
Who does he look like?,¿A quién se parece?
Who does it belong to?,¿A quién le pertenece?
Who has a better idea?,¿Quién tiene una idea mejor?
Who helps your mother?,¿Quién ayuda a tu madre?
Who is standing there?,¿Quién está parado ahí?
Who is that old woman?,¿Quién es aquella anciana?
Who knows Tom is here?,¿Quién sabe que Tom está aquí?
Who should I vote for?,¿Por quién debería votar?
Who sold you this car?,¿Quién te vendió este auto?
Who taught you French?,¿Quién te enseñó francés?
Who wants more coffee?,¿Quién quiere más café?
Who wants to kill you?,¿Quién quiere matarte?
Who will come with us?,¿Quién vendrá con nosotros?
Who wrote these poems?,¿Quién escribió estos poemas?
Who wrote this letter?,¿Quién escribió esta carta?
Who's Tom looking for?,¿A quién está buscando Tom?
Who's Tom speaking to?,¿A quién está hablando Tom?
Who's getting married?,¿Quién se va a casar?
Who's in command here?,¿Quién está al mando aquí?
Whose bicycle is this?,¿De quién es esta bicicleta?
Whose books are these?,¿De quién son estos libros?
Whose books are those?,¿De quién son esos libros?
Whose handbag is this?,¿De quién es este bolso?
Whose is this bicycle?,¿De quién es esta bicicleta?
Whose shoes are these?,¿De quién son estos zapatos?
Whose turn is it next?,¿Quién sigue?
Whose turn is it next?,¿A quién le toca ahora?
Why are we doing this?,¿Por qué estamos haciendo esto?
Why are we whispering?,¿Por qué estamos susurrando?
Why are you asking me?,¿Por qué me preguntas?
Why are you in Boston?,¿Por qué estás en Boston?
Why are you irritated?,¿Por qué está enfadado?
Why are you mad at me?,¿Por qué estás loco por mi?
Why are you so clumsy?,¿Por qué eres tan torpe?
Why are you so gloomy?,¿Por qué estás tan triste?
Why are you so gloomy?,¿Por qué estás tan melancólico?
Why aren't you eating?,¿Por qué no comes?
Why aren't you eating?,¿Por qué no estás comiendo?
Why did Tom come back?,¿Por qué volvió Tom?
Why did Tom come back?,¿Por qué Tom se vino de vuelta?
Why did Tom leave you?,¿Por qué te dejó Tom?
Why did Tom leave you?,¿Por qué Tom te dejó?
Why did Tom lie to me?,¿Por qué Tom me mintió?
Why did Tom lie to me?,¿Por qué me mintió Tom?
Why did you park here?,¿Por qué te estacionaste aquí?
Why did you punch Tom?,¿Por qué le diste un puñetazo a Tom?
Why did you shoot Tom?,¿Por qué le disparaste a Tom?
Why didn't you ask me?,¿Por qué no me preguntastes?
Why do you have to go?,¿Por qué te tienes que ir?
Why do you think that?,¿Por qué pensás eso?
Why don't you ask Tom?,¿Por qué no le preguntas a Tom?
Why don't you come in?,¿Por qué no entrás?
Why don't you come in?,¿Por qué no pasas adentro?
Why don't you grow up?,¿Por qué no creces?
Why don't you grow up?,¿Por qué no maduras?
Why don't you join us?,¿Por qué no te unes a nosotros?
Why don't you join us?,¿Quieres acompañarnos?
Why don't you join us?,¿Por qué no te nos unes?
Why don't you like me?,¿Por qué no te gusto?
Why don't you shut up?,¿Por qué no te callas?
Why don't you tell me?,¿Por qué no me dices?
Why has this happened?,¿Por qué ha pasado esto?
Why has this happened?,¿Por qué ha ocurrido esto?
Why is Tom still here?,¿Por qué sigue Tom aquí?
Why is Tom still here?,¿Por qué Tom está todavía aquí?
Why is she doing this?,¿Por qué está haciendo esto?
Why is she so popular?,¿Por qué ella es tan popular?
Why is this door open?,¿Por qué está abierta esta puerta?
Why is this happening?,¿Por qué está pasando esto?
Why should I help you?,¿Por qué debería ayudarte?
Why should I hire you?,¿Por qué te debería contratar?
Why should anyone pay?,¿Por qué alguno debería pagar?
Why wait until Monday?,¿Por qué esperar al lunes?
Why was this a secret?,¿Por qué era esto un secreto?
Why won't Tom help us?,¿Por qué Tom no nos ayuda?
Why would Tom do that?,¿Por qué haría Tom eso?
Why would you hurt me?,¿Por qué me lastimarías?
Why would you want it?,¿Por qué ibas a querer eso?
Will he come tomorrow?,¿Vendrá mañana?
Will it rain tomorrow?,¿Lloverá mañana?
Will we see Tom again?,¿Volveremos a ver a Tom?
Will you accompany me?,¿Me acompañarás?
Will you come with us?,¿Vendrás con nosotros?
Will you come with us?,¿Vendrás con nosotras?
Will you listen to me?,¿Me vas a escuchar?
Will you stay at home?,¿Te vas a quedar en casa?
Will you stay at home?,¿Te quedarás en casa?
Will you stop talking?,¿Vas a parar de hablar?
Will you take a check?,¿Recibís cheques?
Will you take a check?,¿Recibe usted cheques?
Will you travel alone?,¿Vas a viajar solo?
Winter is approaching.,El invierno se acerca.
Winter is coming soon.,Ya llega el invierno.
Winter is coming soon.,El invierno se acerca.
Would you like a beer?,¿Te gustaría una cerveza?
Would you like to eat?,¿Quieren comer?
Would you like to eat?,¿Quiere comer?
Would you please stop?,¿Podría parar por favor?
"Wow, that looks tasty.","¡Caramba!, ¡qué sabroso se ve eso!"
"Wow, that looks tasty.","Guau, eso tiene muy buena pinta."
Write everything down.,Anótalo todo.
"Write me sometime, OK?","Escríbeme alguna vez, ¿de acuerdo?"
Write your goals down.,Anota tus objetivos.
Write your goals down.,Anotad vuestros objetivos.
Write your goals down.,Anote usted sus objetivos.
"Yeah. I think so, too.","Sí, yo igual pienso eso."
You all look so happy.,Todos ustedes se ven tan felices.
You alone can do this.,Sólo tú puedes hacer esto.
You always seem tired.,Siempre pareces cansado.
You are a good person.,Eres una buena persona.
You are a mean person.,Eres un tacaño.
You are a pretty girl.,Eres una linda chica.
You are allowed to go.,Podéis ir.
You are going too far.,Estás yendo demasiado lejos.
You are her daughters.,Ustedes son hijas de ella.
You are her daughters.,Vosotras sois sus hijas.
You are her daughters.,Sois sus hijas.
You are not a student.,Tú no eres un estudiante.
You are not a student.,Usted no es un estudiante.
You are not a student.,No eres estudiante.
You are not a student.,No sos estudiante.
You are not logged in.,No has iniciado sesión.
You are our only hope.,Sos nuestra única esperanza.
You are seriously ill.,Estás gravemente enfermo.
You are strong-minded.,Eres decidido.
You came home at 5:00.,Volviste a casa a las 5:00.
You can come together.,Ustedes pueden venir juntos.
You can have the rest.,Puedes quedarte con el resto.
You can make your own.,Puedes hacerte uno propio.
You can make your own.,Usted puede hacerse uno propio.
You can not swim here.,No podéis nadar aquí.
You can not swim here.,No puede nadar aquí.
You can't be a doctor.,No puedes ser médico.
You can't give up now.,No podés rendirte ahora.
You can't kill us all.,No puedes matarnos a todos.
You can't kill us all.,No pueden matarnos a todos.
You can't let Tom win.,No puedes dejar ganar a Tom.
You can't run my life.,No puedes gobernar mi vida.
You can't sit with me.,No puedes sentarte conmigo.
You can't sit with me.,No te puedes sentar conmigo.
You can't sit with me.,No podéis sentaros conmigo.
You can't sit with me.,No os podéis sentar conmigo.
You can't sit with me.,No puede sentarse conmigo.
You can't sit with me.,No pueden sentarse conmigo.
You cannot be serious.,No puedes estar hablando en serio.
You deserve a present.,Te mereces un regalo.
You deserve the prize.,Te mereces el premio.
You deserve the prize.,Os merecéis el premio.
You did all you could.,Hiciste todo lo que pudiste.
You didn't understand.,No lo has entendido.
You didn't understand.,No entendiste.
You don't have to eat.,No necesitas comer.
You don't have to lie.,No tenés que mentir.
You don't sound happy.,No suenas alegre.
You guys are geniuses.,Sois unos genios.
You have lots of time.,Tienes un montón de tiempo.
You have many friends.,Tiene muchos amigos.
You have many friends.,Tienes muchas amigas.
You have many friends.,Tienes muchos amigos.
You have many friends.,Tú tienes muchos amigos.
You have many friends.,Usted tiene muchos amigos.
You have many friends.,Tenéis muchos amigos.
You have many friends.,Vosotros tenéis muchos amigos.
You have many friends.,Tú tienes muchas amigas.
You have many friends.,Tiene muchas amigas.
You have many friends.,Usted tiene muchas amigas.
You have many friends.,Tenéis muchas amigas.
You have many friends.,Vosotros tenéis muchas amigas.
You have many friends.,Tienes un montón de amigos.
You have to be honest.,Tienes que ser sincero.
You have to be honest.,Tienes que ser honrado.
You have to be joking.,Tienes que estar bromeando.
You have to hold back.,Hay que aguantarse.
You have to pay taxes.,Tienes que pagar impuestos.
You have to stay here.,No te muevas.
You have to stay here.,Tienes que quedarte aquí.
You have to stay here.,Debes quedarte aquí.
You have to stay here.,Quédate aquí.
You have to use tools.,Tienes que usar herramientas.
You have to work hard.,Tienes que trabajar duro.
You have until Monday.,Tienes hasta el lunes.
You know I have to go.,Sabes que tengo que ir.
You know I have to go.,Sabes que me tengo que ir.
You know I have to go.,Saben que me tengo que ir.
You know Tom is lying.,Sabes que Tom está mintiendo.
You know where I work.,Sabes dónde trabajo.
You live too far away.,Vives demasiado lejos.
You look kind of down.,Pareces algo triste.
You look kind of down.,Luces algo triste.
You may keep the book.,Puedes quedarte con el libro.
You may need a shovel.,Puede que necesites una pala.
You may take the book.,Te puedes llevar el libro.
You might get injured.,Tú podrías resultar lastimado.
You might not find it.,Puede que usted no lo encuentre.
You might not find it.,Puede que no lo encuentres.
You must be exhausted.,Debes estar agotado.
You must be exhausted.,Debes estar agotada.
You must do your best.,Debes dar lo mejor.
You must do your best.,Debes dar tu mejor esfuerzo.
You must do your duty.,Debes cumplir con tu deber.
You must stay with me.,Tienes que quedarte conmigo.
You must've lost them.,Tienes que haberlos perdido.
You need not go there.,No necesitas ir ahí.
You need to calm down.,Tienes que tranquilizarte.
You need to calm down.,Tienes que calmarte.
You need to follow me.,Debes seguirme.
You need to slow down.,Tienes que reducir la velocidad.
You never believed me.,Nunca me creiste.
You really are a jerk.,Realmente eres un idiota.
You really fooled Tom.,En serio engañaste a Tom.
You reap what you sow.,"Quien siembra vientos, recoge tempestades."
You reap what you sow.,Tú recoges lo que siembras.
You reap what you sow.,Tú cosechas lo que siembras.
You reap what you sow.,Recoges lo que siembras.
You recovered quickly.,Te recuperaste rápido.
You ruined everything.,Arruinaste todo.
You said I was a liar.,Tú dijiste que yo soy una mentirosa.
You said I was a liar.,Me dijiste que era un mentiroso.
You said Tom liked me.,Tú dijiste que yo le gustaba a Tom.
You said you loved me.,Dijiste que me amabas.
You should find a job.,Debes encontrar un trabajo.
You should go to work.,Deben ir al trabajo.
You should make notes.,Deberías tomar apuntes.
You should pay for it.,Deberías pagarlo.
You should smoke less.,Deberías fumar menos.
You should've told me.,Deberías habérmelo dicho.
You should've told me.,Tenías que habérmelo dicho.
You shouldn't be here.,No deberías estar aquí.
You swim very quickly.,Nadas muy rápido.
You swim very quickly.,Nadan muy rápido.
You two look the same.,Vosotros dos parecéis iguales.
You two must be happy.,Vosotros dos debéis estar contentos.
"You understand, right?","Lo entiendes, ¿verdad?"
"You were lying, right?","Estabas mintiendo, ¿verdad?"
You were right before.,Tenías razón antes.
You weren't listening.,No estabas escuchando.
You will stay at home.,Te quedarás en casa.
You won't be punished.,No serás castigada.
You would've liked it.,A ti te habría gustado.
You'd better leave it.,Será mejor que lo dejes.
You'd better leave it.,Será mejor que pares.
You'll get used to it.,Ya os acostumbraréis a ello.
You'll miss the train.,Vas a perder el tren.
You'll miss the train.,Perderás el tren.
You'll never be alone.,Nunca estarás solo.
You'll never be alone.,Nunca estarás sola.
You'll never be alone.,Nunca estaréis solos.
You'll never be alone.,Nunca estaréis solas.
You're always singing.,Siempre estás cantando.
You're always singing.,Cantas todo el rato.
You're always smiling.,Siempre estás sonriendo.
You're always working.,Siempre estás trabajando.
You're better than me.,Eres mejor que yo.
You're doing it right.,Lo estás haciendo bien.
You're doing it wrong!,¡Lo estás haciendo mal!
You're doing it wrong.,Lo estás haciendo mal.
You're getting closer.,Te estás acercando.
You're in big trouble.,Estás cagando fuego.
"You're in danger, Tom.","Estás en peligro, Tom."
"You're kidding, right?","¿Estás bromeando, cierto?"
You're making this up.,Tú estás preparando esto.
You're my best friend.,Eres mi mejor amigo.
You're not invincible.,No eres invencible.
You're not invincible.,No sos invencible.
You're not that scary.,No eres tan aterrador.
You're probably tired.,Probablemente estás cansado.
You're probably wrong.,Probablemente estés equivocado.
You're pulling my leg.,Me estás tomando el pelo.
You're smirking again.,Te estás sonriendo de nuevo.
You're so predictable.,Eres tan predecible.
You're something else.,Eres la monda.
You're something else.,Eres tremendo.
You're something else.,Eres la bomba.
You're something else.,Eres la leche.
You're something else.,Menudo bicho estás hecho.
You're still involved.,Todavía estás involucrado.
You're still underage.,Todavía eres menor de edad.
You're taller than me.,Eres más alto que yo.
You're too idealistic.,Eres demasiado idealista.
You're too inflexible.,Eres muy poco flexible.
You're too inflexible.,Eres demasiado inflexible.
You're too old for me.,Eres demasiado mayor para mí.
You're very beautiful.,Estás muy linda.
You're very beautiful.,Eres muy bonita.
You're very beautiful.,Eres hermosísima.
You're very close now.,Estás muy cerca ahora.
You're very observant.,Eres muy observador.
You're very skeptical.,Sos muy escéptico.
You're very skeptical.,Sos muy escéptica.
You're very skeptical.,Eres muy escéptico.
You're very skeptical.,Eres muy escéptica.
"You're very wise, Tom.","Eres muy sabio, Tomás."
You've come too early.,Has venido demasiado pronto.
You've come too early.,Habéis venido demasiado pronto.
You've come too early.,Ha venido demasiado pronto.
You've come too early.,Han venido demasiado pronto.
You've got each other.,Ustedes se tienen el uno al otro.
You've got each other.,Ustedes se tienen la una a la otra.
You've got my goggles.,Tienes mis gafas.
You've got to go home.,Tienes que irte a casa.
You've made a mistake.,Has cometido un error.
You've really changed.,Realmente has cambiado.
Your boots are ruined.,Tus botas están arruinadas.
Your family needs you.,Tu familia te necesita.
Your father loves you.,Tu padre te ama.
Your father wants you.,Tu padre te quiere a ti.
Your father wants you.,Tu padre te quiere.
Your father wants you.,Tu padre te reclama.
Your father wants you.,Es a ti a quien quiere tu padre.
Your friend left town.,Tu amigo dejó la ciudad.
Your friends are late.,Tus amigos se retrasan.
Your hair is too long.,Tu pelo está demasiado largo.
Your hair is too long.,Tienes el pelo demasiado largo.
Your nose is bleeding.,Te sangra la nariz.
Your nose is bleeding.,Te sangra la napia.
Your phone is ringing.,Tu teléfono está sonando.
Your shirt is stained.,Tu camisa está manchada.
Your shoes are untied.,Tus zapatos están desatados.
Your shoes are untied.,Sus zapatos están desatados.
Your shoes are untied.,Vuestros zapatos están desatados.
Your watch gains time.,Su reloj adelanta.
Zero comes before one.,El cero viene antes del uno.
2539 is a prime number.,El 2539 es un número primo.
"""Who is it?"" ""It's me.""","""¿Quién es?"" ""Soy yo."""
"A boy can dream, right?","¿El chico tiene derecho a soñar, no?"
A cat was on the table.,Había un gato sobre la mesa.
A cat was on the table.,Sobre la mesa había un gato.
A doe is a female deer.,La cierva es la hembra del ciervo.
A dust storm is coming.,Viene una tormenta de arena.
A fox is a wild animal.,El zorro es un animal salvaje.
A horse is very useful.,Un caballo es muy práctico.
A lot of fish perished.,Murieron muchos peces.
A magnet attracts iron.,Un imán atrae el hierro.
A mosquito just bit me.,Un mosquito me acaba de picar.
A mosquito just bit me.,Me acaba de picar un zancudo.
A promise is a promise.,Promesas son promesas.
A promise is a promise.,Una promesa es una promesa.
A rabbit has long ears.,Los conejos tienen las orejas grandes.
A rabbit has long ears.,El conejo tiene orejas largas.
A sponge absorbs water.,Una esponja absorbe agua.
A sponge absorbs water.,Una esponja absorbe el agua.
A stone does not float.,Una piedra no flota.
A thousand yen will do.,Mil yenes bastarán.
A wolf cannot be tamed.,Un lobo no puede ser domesticado.
"Actually, you're right.",De hecho tienes razón.
Admission will be free.,La entrada será gratis.
"Ah, that's much better.","Ah, eso está mucho mejor."
All I drank was coffee.,Todo lo que bebía era café.
All I drank was coffee.,Todo lo que bebí fue café.
All of us speak French.,Todos hablamos francés.
All right. It's a deal.,De acuerdo. Es un trato.
All seats are reserved.,Todos los asientos están reservados.
All the boys went away.,Todos los niños se fueron.
All the buses are full.,Todos los buses están llenos.
All the buses are full.,Todos los bondis están llenos.
All the dogs are alive.,Todos los perros están vivos.
All the fruit went bad.,Toda la fruta se puso mala.
All the fruit went bad.,Toda la fruta se estropeó.
All the money was gone.,Se acabó todo el dinero.
All women are the same.,Todas las mujeres son iguales.
All you can do is wait.,Todo lo que puedes hacer es esperar.
All you do is complain!,¡Todo lo que haces es quejarte!
Am I missing something?,¿Me estoy perdiendo algo?
Am I on the right road?,¿Voy por el camino correcto?
Am I talking to myself?,¿Estoy hablando conmigo mismo?
An idea occurred to me.,Se me ocurrió una idea.
And then what happened?,¿Y entonces que pasó?
"Another coffee, please.","Otro café, por favor."
Any other bright ideas?,¿Alguna otra idea brillante?
Are these bananas ripe?,¿Están maduros estos plátanos?
Are you Tom's daughter?,¿Vos sos la hija de Tom?
Are you angry with Tom?,¿Estás enojado con Tom?
Are you being followed?,¿Te están siguiendo?
Are you busy on Monday?,¿Estás ocupado el lunes?
Are you busy right now?,¿Estás ocupado en este momento?
Are you coming with me?,¿Vienes conmigo?
Are you coming with me?,¿Ustedes vienen conmigo?
Are you coming with us?,¿Vienes con nosotras?
Are you doing anything?,¿Estás haciendo algo?
Are you done with this?,¿Has terminado con esto?
Are you feeling better?,¿Te sientes mejor?
Are you from Australia?,¿Eres de Australia?
Are you going anywhere?,¿Vas a alguna parte?
Are you going anywhere?,¿Vas a algún lado?
Are you going anywhere?,¿Vas a algún sitio?
Are you going to be OK?,¿Vas a estar bien?
Are you going to leave?,¿Te vas a marchar?
Are you good at tennis?,¿Juegas bien al tenis?
Are you good at tennis?,¿Eres bueno al tenis?
"Are you happy now, Tom?","¿Estás feliz ahora, Tom?"
Are you laughing at me?,¿Te estás riendo de mí?
Are you leaving Boston?,¿Dejas Boston?
Are you making this up?,¿Estás tú preparando esto?
Are you older than Tom?,¿Eres mayor que Tom?
Are you pointing at me?,¿Me estás apuntando a mí?
Are you ready to order?,¿Tiene lista su orden?
Are you ready to start?,¿Estás listo para empezar?
Are you ready to start?,¿Estás listo para partir?
Are you recording this?,¿Estás grabando esto?
Are you speaking to me?,¿Estás hablando conmigo?
Are you speaking to me?,¿Está Ud. hablando conmigo?
Are you sure Tom is OK?,¿Seguro que Tom está bien?
Are you sure you're OK?,¿Estás seguro que estás bien?
Are you sure you're OK?,¿Estás segura que estás bien?
Aren't they Englishmen?,¿No son ingleses?
Aren't you guys sleepy?,¿No tienen sueño?
Art is a serious thing.,El arte es algo serio.
Atlantis was destroyed.,La Atlántida fue destruida.
Babies often fall down.,Los bebés se caen a menudo.
Badgers dig deep holes.,Los tejones cavan agujeros profundos.
Be careful not to fall.,Cuidado de no caerte.
Beauty isn't important.,La belleza no es importante.
Being married is great.,Estar casado es estupendo.
Better late than never.,Más vale tarde que nunca.
Blue looks good on you.,Te sienta bien el azul.
Boston is a great city.,Boston es una ciudad estupenda.
Boston is a great town.,Boston es una ciudad estupenda.
Both of these are mine.,Ambos son míos.
Both of these are mine.,Ambas son mías.
Bring me the magazines.,Tráeme las revistas.
Bring me the newspaper.,Tráeme el periódico.
Bring me today's paper.,Tráeme el periódico de hoy.
Business is looking up.,El negocio va a mejor.
Buy a book and read it.,Comprá un libro y leelo.
Buy any dress you like.,Compra el vestido que quieras.
Buy the dress you want.,Compra el vestido que quieras.
Call Mary this evening.,Llama a María esta tarde.
Call a taxi to pick us.,Llama un taxi para que nos recoja.
Call me at this number.,Llámame a este número.
Call me if you find it.,Llámame si lo encuentras.
Call me this afternoon.,Llámame esta tarde.
Call up Tom right away.,Llama a Tom inmediatamente.
Call up Tom right away.,Llama a Tom de inmediato.
Call your next witness.,Llame a su siguiente testigo.
Can I bring my friends?,¿Puedo llevar a mis amigos?
Can I call later today?,¿Puedo llamar hoy más tarde?
Can I get back to work?,¿Puedo volver al trabajo?
Can I get back to work?,¿Puedo volver a trabajar?
Can I get by the guard?,¿Podré burlar la guardia?
Can I get you a coffee?,¿Quieres que te traiga un café?
Can I get you a coffee?,¿Quiere que le traiga un café?
Can I get you a coffee?,¿Puedo traerte un café?
Can I get you a pillow?,¿Te traigo una almohada?
Can I get you a pillow?,¿Te traigo un almohadón?
Can I have it back now?,¿Me lo entregan de vuelta ahora?
Can I have it back now?,¿Me lo pasan de vuelta ahora?
Can I have it back now?,¿Pueden pasármelo de vuelta ahora?
Can I have it back now?,¿Pueden entregármelo de vuelta ahora?
Can I offer you a ride?,¿Te puedo llevar?
Can I park my car here?,¿Puedo aparcar mi coche aquí?
Can I park my car here?,¿Puedo aparcar aquí mi coche?
Can I see Tom a moment?,¿Puedo ver a Tom un poco?
Can I see Tom a moment?,¿Puedo ver a Tom un momento?
Can I see you a moment?,¿Puedo verte un momento?
Can I use the bathroom?,¿Puedo usar el baño?
Can Tom handle failure?,¿Es Tom capaz de manejar el fracaso?
Can he play the guitar?,¿Puede él tocar la guitarra?
Can she ride a bicycle?,¿Ella sabe andar en bicicleta?
Can the report be true?,¿Podrá ser cierto el reporte?
Can this get any worse?,¿Se podría poner peor?
Can we get started now?,¿Podemos empezar ahora?
Can we save the planet?,¿Podemos salvar el planeta?
Can we turn the TV off?,¿Podemos apagar la TV?
Can you climb the tree?,¿Puedes trepar al árbol?
Can you close the door?,¿Puedes cerrar la puerta?
Can you cook an omelet?,¿Puedes cocinar un omelet?
Can you do bookkeeping?,¿Tú puedes hacer contabilidad?
Can you finish by then?,¿Habrás terminado para entonces?
Can you get any closer?,¿Te puedes acercar más?
Can you guarantee that?,¿Puedes garantizar eso?
Can you keep Tom there?,¿Puedes hacer que Tom se quede allí?
Can you make me a copy?,¿Me puedes hacer una copia?
Can you open this door?,¿Puedes abrir esta puerta?
Can you open this door?,¿Puede abrir esta puerta?
Can you play the drums?,¿Tocas la batería?
Can you play the organ?,¿Sabe usted tocar el órgano?
Can you play the piano?,¿Sabes tocar el piano?
Can you please help me?,¿Podrías ayudarme?
Can you please help me?,¿Podrías por favor ayudarme?
Can you please shut up?,"¿Te puedes callar, por favor?"
Can you ride a bicycle?,¿Puedes andar en bicicleta?
Can you say that again?,¿Puedes decir eso otra vez?
Can you see Tom's boat?,¿Puedes ver el bote de Tom?
Can you sing this song?,¿Puedes cantar esta canción?
Can you start tomorrow?,¿Puedes empezar mañana?
Can you stay till 2:30?,¿Puedes quedarte hasta las dos y media?
Can you take me to Tom?,¿Me puedes llevar donde Tom?
Can you use a computer?,Puedes usar una computadora?
Can you watch the kids?,¿Puedes cuidar de los niños?
Can't anything be done?,¿No se puede hacer nada?
Can't we work this out?,¿No podemos solucionar esto?
Can't you see I'm busy?,¿No ves que estoy ocupado?
Can't you speak French?,¿No sabes hablar francés?
Cats dislike being wet.,A los gatos no les gusta estar mojados.
Cats don't eat bananas.,Los gatos no comen plátanos.
Cats don't eat bananas.,Los gatos no comen bananas.
Cats don't eat bananas.,Los gatos no comen plátano.
Cats usually hate dogs.,"Normalmente, los gatos odian a los perros."
Charity begins at home.,La caridad comienza en casa.
Chat with your friends.,Charla con tus amigos.
Children are expensive.,Tener hijos cuesta dinero.
Children are expensive.,Los hijos cuestan dinero.
Classes start tomorrow.,Las clases empiezan mañana.
Come and dance with me.,Ven a bailar conmigo.
Come here and sit down.,Ven aquí y siéntate.
"Come on, give it to me.","Venga, dámelo."
"Come on, hang in there!","¡Vamos, aguanta ahí!"
Come over and help out.,Ven y echa una mano.
Come over to our table.,Ven a nuestra mesa.
Come whenever you like.,Venid cuando queráis.
Come whenever you like.,Venga cuando quiera.
Come whenever you want.,Ven cuando quieras.
Come whenever you want.,Venid cuando queráis.
Continue your analysis.,Continúe su análisis.
Cook 300 grams of rice.,Cocine 300 gramos de arroz.
Cooking is interesting.,Cocinar es interesante.
Could I work part-time?,¿Puedo trabajar a tiempo parcial?
"Could you stop, please?","¿Podría parar, por favor?"
Could you walk the dog?,¿Podrías pasear al perro?
Dancing is not a crime.,Bailar no es un crimen.
Did Tom get my message?,¿Recibió Tom mi mensaje?
Did Tom get my message?,¿Tom recibió mi mensaje?
Did it actually happen?,¿Esto ha pasado de verdad?
Did they buy the juice?,¿Compraron ellos el jugo?
Did they find anything?,¿Encontraron algo?
Did you do it yourself?,¿Lo has hecho tú solo?
Did you enjoy the game?,¿Te gustó el partido?
Did you enjoy the show?,¿Te gustó el espectáculo?
Did you find something?,¿Encontraste algo?
Did you find your book?,¿Encontraste tu libro?
Did you find your keys?,¿Encontraste tus llaves?
Did you find your keys?,¿Has encontrado tus llaves?
Did you finish the job?,¿Terminaste el trabajo?
Did you get good marks?,¿Tú tienes buenas notas?
Did you get in trouble?,¿Te metiste en problemas?
Did you give the order?,¿Usted dio la orden?
Did you hear the noise?,¿Escuchaste ese ruido?
Did you like the movie?,¿Te gustó la película?
Did you lose something?,¿Perdiste algo?
Did you need something?,¿Necesitabas algo?
Did you proofread this?,¿Revisaste tú este texto?
Did you really do that?,¿De verdad hiciste eso?
Did you really like it?,¿De verdad te ha gustado?
Did you really love me?,¿De verdad me amabas?
Did you see him go out?,¿Le viste salir?
Did you see what I did?,¿Viste lo que yo vi?
Did you want something?,¿Querías algo?
Did you want to see me?,¿Querías verme?
Did you want to see me?,¿Quería verme?
Did you want to see me?,¿Queríais verme?
Did you want to see me?,¿Querían verme?
Did you win the trophy?,¿Ganaste el trofeo?
Did you work yesterday?,¿Trabajaste ayer?
Didn't anyone tell you?,¿Acaso nadie te dijo?
Didn't you see the man?,¿No viste al hombre?
Didn't you see the man?,¿No vieron al hombre?
Didn't you talk to Tom?,¿No has hablado con Tom?
Didn't you win the bet?,¿No ganó usted la apuesta?
Dinner is almost ready.,La cena está casi lista.
Do I need an operation?,¿Necesito una operación?
Do I owe you something?,¿Te debo algo?
Do ghosts really exist?,¿Los fantasmas existen de verdad?
Do ghosts really exist?,¿Existen realmente los fantasmas?
Do those insects sting?,¿Esos insectos pican?
Do we have enough food?,¿Tenemos suficiente comida?
Do we have to help Tom?,¿Tenemos que ayudar a Tom?
Do what you have to do.,Haz lo que tienes que hacer.
Do what's best for Tom.,Haz lo que sea mejor para Tom.
Do you believe in UFOs?,¿Crees en los ovnis?
Do you believe in UFOs?,¿Crees en OVNIs?
Do you come here often?,¿Vienes por aquí a menudo?
Do you come here often?,¿Vienes aquí con frecuencia?
Do you come here often?,¿Venís aquí con frecuencia?
Do you dream in French?,¿Soñás en francés?
Do you dream in French?,¿Sueñas en francés?
Do you drink green tea?,¿Tomas té verde?
Do you feel better now?,¿Te sentís mejor ahora?
Do you feel better now?,¿Te sientes mejor ahora?
Do you find that funny?,¿Te parece divertido?
Do you give to charity?,¿Tú das a caridad?
Do you give to charity?,¿Tú entregas a caridad?
Do you have a headache?,¿Te duele la cabeza?
Do you have a passport?,¿Tiene pasaporte?
Do you have a question?,¿Tienes alguna pregunta?
Do you have a solution?,¿Tienes una solución?
Do you have any apples?,¿Tienes manzanas?
Do you have any doubts?,¿Tenés alguna duda?
Do you have any doubts?,¿Tienes alguna duda?
Do you have everything?,¿Lo tienes todo?
Do you have everything?,¿Traes todo?
Do you have experience?,¿Tiene experiencia?
Do you have many scars?,¿Tienes muchas cicatrices?
Do you have nightmares?,¿Tienes pesadillas?
Do you have some money?,¿Tienes algo de dinero?
Do you have the manual?,¿Tienes el manual?
Do you know Noah's ark?,¿Conoces el arca de Noé?
Do you know any French?,¿Sabes algo de francés?
Do you know each other?,¿Se conocen el uno al otro?
Do you know her father?,¿Conoces a su padre?
Do you know his number?,¿Te sabes su número?
Do you know how to sew?,¿Sabes coser?
Do you know that hotel?,¿Conoces ese hotel?
Do you know the family?,¿Conoces a la familia?
Do you know the reason?,¿Sabes por qué?
Do you know the reason?,¿Sabes la razón?
Do you know what I did?,¿Sabes lo que hice?
Do you know what it is?,¿Saben qué es esto?
Do you know what it is?,¿Sabes qué es?
Do you know who he was?,¿Sabes quién era él?
Do you know who he was?,¿Sabes quién era?
Do you like black cats?,¿Le gustan los gatos negros?
Do you like my clothes?,¿Te gusta mi ropa?
Do you like spicy food?,¿Te gusta la comida picante?
Do you like the colors?,¿Le gustan los colores?
Do you like this color?,¿Te gusta este color?
Do you like tortellini?,¿Te gustan los cappelletis?
Do you like white wine?,¿Os gusta el vino blanco?
Do you need more money?,¿Necesitás más dinero?
Do you need much money?,¿Necesitas mucho dinero?
Do you play any sports?,¿Practicas algún deporte?
