idioma,traduccion
What's your favorite screen saver?,¿Cuál es tu salvapantallas favorito?
What's your favorite summer sport?,¿Cuál es tu deporte de verano favorito?
What's your favorite winter sport?,¿Cuál es tu deporte de invierno preferido?
"When I die, I want to be cremated.","Cuando muera, quiero ser cremado."
"When I grow up, I want to be king.",Quiero ser rey cuando sea grande.
When are you going to finish this?,¿Cuándo vas a terminarlo?
When did you come back from Tokyo?,¿Cuándo regresaste de Tokio?
When did you receive the telegram?,¿Cuándo recibiste el telegrama?
When did you start studying Latin?,¿Cuándo empezaste a estudiar latín?
When does this plane reach Narita?,¿Cuándo llega este avión a Narita?
"When in Rome, do as the Romans do.",Donde fueres haz lo que vieres.
"When in Rome, do as the Romans do.","Cuando en Roma, haz como los romanos."
"When in Rome, do as the Romans do.","Allá donde fueres, haz lo que vieres."
When is the next flight to Boston?,¿Cuándo es el próximo vuelo a Boston?
When to start is the main problem.,El problema más grande es cuándo comenzar.
When was the last time you cooked?,¿Cuándo fue la última vez que cocinaste?
When was the last time you danced?,¿Cuándo fue la última vez que bailaste?
When was the last time you fasted?,¿Cuándo fue la última vez que ayunaste?
When was the last time you fished?,¿Cuándo fue la última vez que pescaste?
When was the last time you hunted?,¿Cuándo fue la última vez que cazaste?
When was the last time you jogged?,¿Cuándo fue la última vez que trotaste?
When was the last time you prayed?,¿Cuándo fue la última vez que rezaste?
When water freezes it becomes ice.,Cuando el agua se congela se vuelve hielo.
When will you come back to school?,¿Cuándo volverás a la escuela?
When will you give me your answer?,¿Cuándo me vas a responder?
When will your new novel come out?,¿Cuándo se publica su nueva novela?
When will your new novel come out?,¿Cuándo se publicará tu nueva novela?
Where did the accident take place?,¿Dónde ocurrió el accidente?
Where did the accident take place?,¿En qué lugar ocurrió ese accidente?
Where did the accident take place?,¿En dónde ocurrió el accidente?
Where did you buy your golf clubs?,¿Dónde compraste tus palos de golf?
Where did you find this awful dog?,¿Dónde encontraste a este horrible perro?
Where did you leave your umbrella?,¿Dónde dejaste tu paraguas?
Where did you spend your holidays?,¿Dónde has pasado las vacaciones?
Where did you spend your holidays?,¿Dónde pasaste tus vacaciones?
Where did you spend your vacation?,¿Dónde has pasado las vacaciones?
Where did you spend your vacation?,¿Dónde pasaste tus vacaciones?
Where did you take your boots off?,¿Dónde te quitaste las botas?
Where did you take your jeans off?,¿Dónde te quitaste los vaqueros?
Where did you take your pants off?,¿Dónde te quitaste los pantalones?
Where did you take your shoes off?,¿Dónde te quitaste los zapatos?
Where do you know each other from?,¿De dónde se conocen?
Where do you know each other from?,¿De dónde se conocen el uno al otro?
Where do you think the path leads?,¿Adónde crees que conduce el camino?
Where do you think the path leads?,¿Adónde crees que lleva el camino?
Where have you been all this time?,¿Dónde has estado todo este tiempo?
Where have you been all this time?,¿Dónde habéis estado todo este tiempo?
Where is the captain of this ship?,¿Dónde está el capitán de este barco?
Where will we eat breakfast today?,¿A dónde vamos a desayunar hoy?
Where's the nearest train station?,¿Dónde está la estación de tren más cercana?
Which CD do you want to listen to?,¿Qué CD quieres escuchar?
"Which is larger, Japan or Britain?","¿Cuál es mayor, Japón o el Reino Unido?"
"Which is larger, Japan or England?","¿Cuál es mayor, Japón o el Reino Unido?"
Which one do you think is correct?,¿Cuál crees tú que es correcto?
Which season do you like the best?,¿Cuál estación te gusta más?
Which students will take the test?,¿Cuáles estudiantes van a tomar el examen?
Who are the people I saw her with?,¿Quiénes son las personas con las que la vi?
Who ate the rest of the leftovers?,¿Quién se comió el resto de las sobras?
Who do they think they're kidding?,¿A quién creen que engañan?
Who do you think broke the window?,¿Quién piensas tú que rompió la ventana?
Who invented the first automobile?,¿Quién inventó el primer automóvil?
Who invented this strange machine?,¿Quién inventó esta extraña máquina?
Who is able to explain this to me?,¿Quién me puede explicar esto?
Who is that boy running toward us?,¿Quién es el chico que viene corriendo hacia nosotros?
Who is the wisest person you know?,¿Quién es la persona más sabia que conoces?
Who stole my basket with the meat?,¿Quién se robó mi canasto con la carne?
Who was the telephone invented by?,¿Quién inventó el teléfono?
Who's the best person for the job?,¿Cuál es la persona más indicada para el trabajo?
Who's your favorite fashion model?,¿Cuál es tu modelo favorito?
Who's your favorite hockey player?,¿Quién es tu jugador de hockey favorito?
Who's your favorite movie villain?,¿Quién es tu villano de película favorito?
Whose turn is it to set the table?,¿A quién le toca poner la mesa?
Why are you so bitter against her?,¿Por qué eres tan amargo con ella?
Why couldn't you sleep last night?,¿Por qué no pudiste dormir anoche?
Why did you paint this wall black?,¿Por qué pintaste negra esta muralla?
Why didn't you go to school today?,¿Por qué no fuiste al colegio hoy?
Why didn't you tell me about this?,¿Por qué no me dijiste acerca de esto?
Why do people do things like that?,¿Por qué la gente hace cosas como esas?
Why do so many people visit Kyoto?,¿Por qué tanta gente visita Kioto?
Why do you hate Canadians so much?,¿Por qué odias tanto a los canadienses?
Why do you like squirrels so much?,¿Por qué te gustan tanto las ardillas?
Why do you like squirrels so much?,¿Por qué os gustan tanto las ardillas?
Why do you want to become a nurse?,¿Por qué quieres hacerte enfermero?
Why do you want to become a nurse?,¿Por qué quieres hacerte enfermera?
Why does Tom always look so tired?,¿Por qué Tom siempre se ve tan cansado?
Why does Tom always look so tired?,¿Por qué siempre parece que Tom está tan cansado?
Why does he want to join the army?,¿Por qué él se quiere unir al ejército?
Why does this always happen to me?,¿Por qué siempre me pasa esto a mí?
Why don't you give it another try?,¿Por qué no le das otro intento?
Why don't you give it another try?,¿Por qué no le dan otro intento?
Why don't you keep your eyes open?,¿Por qué no avivas el ojo?
Why don't you stay a little while?,¿Por qué no te quedas un ratito?
Why don't you stay a little while?,¿Por qué no se quedan un ratito?
Why is it that you're always late?,¿Por qué siempre vienes tarde?
Why will you not listen to reason?,¿Por qué no escuchas a la razón?
Why won't Tom let you use his car?,¿Por qué Tom no te deja usar su coche?
Why would Tom want to kill anyone?,¿Por qué Tom querría matar a alguien?
Why would you want Tom to do that?,¿Por qué querrías que Tom haga eso?
Will the weather be good tomorrow?,¿Mañana hará bueno?
Will you drive me to the hospital?,¿Me llevarás al hospital?
Will you have another cup of milk?,¿Vas a tomar otra taza de leche?
Will you help me with my homework?,¿Me vas a ayudar con mi tarea?
Will you please lend me a stapler?,"¿Me pasas una engrapadora, por favor?"
Will you show me your photo album?,¿Me muestras tu álbum de fotos?
"Without water, you could not live.",Sin agua podrías no vivir.
Women are better at this than men.,Las mujeres son mejores en esto que los hombres.
Won't you get in trouble for this?,¿No te vas a meter en problemas por esto?
Won't you get in trouble for this?,¿No te meterás en problemas por esto?
Would you care for some more cake?,¿Quiere tomar más tarta?
Would you care for some more cake?,¿Querés un poco más de torta?
Would you care for some more cake?,¿Quieres un poco más de tarta?
Would you enjoy working from home?,¿Te gustaría trabajar desde casa?
Would you like me to do that work?,¿Quieres que yo haga ese trabajo?
Would you like something to drink?,¿Te gustaría beber algo?
Would you like something to drink?,¿Te gustaría algo de beber?
Would you like to be an astronaut?,¿Te gustaría ser un astronauta?
Would you like to go have a drink?,¿Te gustaría ir a tomar algo?
Would you like to go out and play?,¿Quieres salir fuera a jugar?
Would you like to leave a message?,¿Querrías dejar un mensaje?
Would you mind my moving your car?,¿Te molestaría si moviera tu carro?
Would you please let go of my arm?,¿Me soltarías el brazo?
Would you please turn down the TV?,"¿Podrías bajarle a la tele, por favor?"
Would you prefer to do that today?,¿Preferirías hacerlo hoy?
Would you tell me when to get off?,¿Me dirás cuando tengo que marcharme?
Write down Tom's address for Mary.,Anota para Mary la dirección de Tom.
Yesterday I had my bicycle stolen.,Ayer me robaron la bicicleta.
Yesterday Tom stayed home all day.,"Ayer, Tom se quedó en la casa todo el día."
Yesterday Tom stayed home all day.,Ayer Tom se quedó todo el día en casa.
Yesterday Tom stayed home all day.,Ayer Tom se quedó en casa todo el día.
Yesterday there was an earthquake.,Hubo un terremoto ayer.
Yesterday there was an earthquake.,Ayer hubo un terremoto.
Yokohama is a beautiful port town.,Yokohama es una bella ciudad porteña.
"You are from Hokkaido, aren't you?","Eres de Hokkaido, ¿verdad?"
"You are not able to swim, are you?","No sabes nadar, ¿verdad?"
You are too young to travel alone.,Eres demasiado joven para viajar solo.
You arrived there before they did.,Llegaste allí antes que ellos.
You can only smoke on the terrace.,Solo puedes fumar en la terraza.
You can see it with the naked eye.,Se puede ver a simple vista.
You can't always do what you want.,Uno no puede hacer siempre lo que quiera.
You can't go anywhere by yourself.,No puedes ir a ninguna parte solo.
You can't help now. It's too late.,Ya no puedes ayudar más. Es demasiado tarde.
You can't imagine how happy I was.,No puedes imaginarte lo contento que estaba.
You can't imagine how happy I was.,No te puedes imaginar lo feliz que me puse.
You can't keep me from doing that.,No me puedes impedir que lo haga.
You can't keep me from doing that.,No me puedes impedir hacerlo.
You can't smoke during work hours.,No se puede fumar en horas de trabajo.
You can't wear that hat to school.,No puedes llevar puesto ese sombrero a la escuela.
You certainly play the piano well.,Sí que tocas bien el piano.
You didn't seem to want that book.,No parecías desear aquel libro.
You don't have to get up so early.,No tienes para que levantarte tan temprano.
You don't have to get up so early.,No hace falta que se levante tan pronto.
You don't have to obey such a law.,No necesitas obedecer una ley así.
You don't have to stay to the end.,No tienes que quedarte hasta el final.
You don't have to work on Sundays.,No tienes que trabajar los domingos.
"You don't know what it is, do you?","No sabes lo que es, ¿verdad?"
"You forgot to comb your hair, Tom.","¡Te olvidaste de peinarte, Tomás!"
"You forgot to comb your hair, Tom.","¡Te has olvidado de peinarte, Tomás!"
You get more beautiful every year.,Cada año estás más guapa.
You had better enter the hospital.,Sería mejor que ingresaras en el hospital.
You had better not go there again.,Sería mejor no regresar allá.
"You have eaten lunch, haven't you?","Ya habrás comido almuerzo, ¿cierto?"
You have missed an important clue.,Has pasado por alto una pista importante.
You have no obligation to help us.,No estás obligado a ayudarnos.
You have no right to throw me out.,No tienes derecho a echarme.
You have only to touch the button.,Basta con tocar el botón.
You have ten seconds left to live.,Te quedan diez segundos de vida.
You have the right to an attorney.,Tienes derecho a un abogado.
You have the right to be creative.,Tienes el derecho de ser creativo.
You have the right to be creative.,Tienes el derecho de ser creativa.
You know Tom is telling the truth.,Sabes que Tom está diciendo la verdad.
You learn something new every day.,Nunca te acostarás sin saber una cosa más.
You learn something new every day.,Cada día aprendes algo nuevo.
You learn something new every day.,Todos los días se aprende algo.
You look like you're about to cry.,Pareces estar a punto de llorar.
You look like you're about to cry.,Tienes pinta de estar a punto de llorar.
You look like you're really tired.,Pareces realmente cansado.
You look nice in that red sweater.,Te ves bien en ese suéter rojo.
You may as well tell me the truth.,Puedes también decirme la verdad.
You may choose whichever you want.,Puedes elegir el que quieras.
You may choose whichever you want.,Puede elegir lo que quiera.
You may choose whichever you want.,Tú puedes elegir la que quieras.
You may not be as lucky next time.,Puede que no seas tan afortunado la próxima vez.
You may not have heard about this.,Puede que no hayas escuchado hablar sobre esto.
You may not smoke in the elevator.,No se puede fumar en el ascensor.
You may use my pencil if you like.,"Puedes usar mi lápiz, si quieres."
You might need the calculator now.,Quizás necesites una calculadora ahora.
You must do as you are told to do.,Tú debes hacer lo que se te dice.
You must keep an eye on the child.,Debes ponerle ojo al niño.
You must learn from your mistakes.,Tienes que aprender de tus errores.
You must learn from your mistakes.,Debes aprender de tus errores.
You must learn to be more careful.,Tienes que aprender a ser más cuidadoso.
You must never resort to violence.,Nunca debes recurrir a la violencia.
You must not speak so loudly here.,No debes hablar tan fuerte aquí.
You need to stop saying no to Tom.,Debes parar de decirle que no a Tom.
You ought not to say such a thing.,No deberías decir algo así.
You put far too much pepper in it.,Le has puesto demasiada pimienta.
You said this was going to happen.,Tú dijiste que esto sucedería.
You shall have my answer tomorrow.,Tendrás mi respuesta mañana.
You shall have my answer tomorrow.,Mañana tendrá mi respuesta.
You should ask Mary out on a date.,Deberías pedirle una cita a Mary.
You should ask Mary out on a date.,Deberías pedirle a Mary que saliera contigo.
You should be ashamed of yourself.,Deberías estar avergonzado.
You should be ready for the worst.,Deberías estar preparado para lo peor.
You should get rid of these weeds.,Deberías deshacerte de estas malas hierbas.
You should get rid of these weeds.,Deberíais deshaceros de estas malas hierbas.
You should have been more careful.,Deberías haber tenido más cuidado.
You should have refused his offer.,Deberías haber rechazado su oferta.
You should have stayed in the car.,Deberías haberte quedado en el coche.
You should have told me the truth.,Deberías haberme contado la verdad.
You should prepare for the future.,Te deberías preparar para el futuro.
You shouldn't speak so ill of him.,No deberías hablar tan mal de él.
You take everything too literally.,Te lo has tomado al pie de la letra.
You take everything too literally.,Lo has entendido literalmente.
You will get well in a week or so.,Te mejorarás en más o menos una semana.
You will soon be able to ski well.,Pronto serás capaz de esquiar bien.
You won't get an argument from me.,No seré yo quien te lo discuta.
You won't get an argument from me.,No conseguirás que yo te lo rebata.
You won't get rid of me so easily.,No te vas a librar de mí tan fácilmente.
You'll be staying with Tom and me.,Te quedarás con Tom y conmigo.
You'll get there by three o'clock.,Vas a llegar ahí a las tres en punto.
You'll regret this in the morning.,Vas a lamentar esto en la mañana.
You're as beautiful as I remember.,Eres tan bonita como yo recuerdo.
You're free of all responsibility.,Usted está libre de toda responsabilidad.
You're free to say what you think.,Eres libre de decir lo que pienses.
You're free to say what you think.,Eres libre de decir lo que piensas.
You're not supposed to be in here.,No se supone que estés aquí.
You're not the only Canadian here.,Tú no eres el único canadiense aquí.
You're the last hope for humanity.,Eres la última esperanza para la humanidad.
You're the last hope for humanity.,Ustedes son la última esperanza para la humanidad.
You're the only one who bought it.,Eres el único que la compró.
You're the only one who bought it.,Son los únicos que la compraron.
You're the only one who bought it.,Usted es la única que lo compró.
You're the only one who can do it.,Vos sos el único que puede hacerlo.
You're the prettiest girl in town.,Eres la chica más guapa de la ciudad.
You're wrong. That's not the case.,"Estás equivocado, ese no es el caso."
You've drunk three cups of coffee.,Has bebido tres tazas de café.
"You've gained weight, haven't you?","Has aumentado de peso, ¿no es verdad?"
You've got to learn to be careful.,Debes aprender a ser cuidadosa.
"You've put on weight, haven't you?","Has cogido peso, ¿verdad?"
"You've put on weight, haven't you?","Has ganado peso, ¿verdad?"
"You've put on weight, haven't you?","Has engordado, ¿verdad?"
Your boyfriend is cheating on you.,Tu novio te está engañando.
Your cell phone rang a minute ago.,Tu teléfono celular sonó hace un minuto.
Your dog is big and mine is small.,Tu perro es grande y el mío es chico.
Your driver's license has expired.,Tu permiso de conducir ha caducado.
Your hat is somewhere around here.,Por ahí anda su sombrero.
Your problem and mine are similar.,Tu problema y el mío son parecidos.
Your sister can not speak English.,Tu hermana no sabe hablar inglés.
"""Everybody is invited."" ""Even Tom?""","""Todos están invitados."" ""¿Incluso Tom?"""
"""I saw her five days ago,"" he said.","Dijo: ""La vi hace cinco días""."
"""I've seen that play."" ""So have I.""","""Yo he visto esa obra."" ""Yo también."""
"""May I park here?"" ""No, you can't.""","""¿Puedo aparcar aquí?"" ""No, no puedes."""
"""May I park here?"" ""No, you can't.""","""¿Puedo aparcar aquí?"" ""No, no puede."""
"""May I park here?"" ""No, you can't.""","¿Puedo estacionar aquí? No, no puede."
"""What day is it?"" ""It's Wednesday.""","""¿Qué día es hoy?"" ""Miércoles""."
"""You're a murderer!"" ""No, I'm not!""","""¡Sos un asesino!"" ""¡No, no soy!"""
"""You're a murderer!"" ""No, I'm not!""","«¡Eres un asesino!» «¡No, no lo soy!»"
A DNA test showed she was innocent.,Una prueba de ADN mostró que era inocente.
A big earthquake occurred in Tokyo.,Hubo un gran terremoto en Tokio.
A bill came along with the package.,Una factura acompañaba al paquete.
A book can be compared to a friend.,Se puede comparar un libro con un amigo.
A boy was driving a flock of sheep.,Un niño conducía un rebaño de ovejas.
A cat appeared from under the desk.,Apareció un gato de abajo del escritorio.
A cat came out from under the desk.,Un gato salió de abajo del escritorio.
A childhood illness left her blind.,Una enfermedad en la infancia la dejó ciega.
A curtain of mist blocked our view.,Una cortina de neblina bloqueó nuestra visión.
A curtain of mist blocked our view.,Una cortina de neblina nos bloqueaba la vista.
A lot of boys ran after the rabbit.,Muchos chicos persiguieron al conejo.
A lot of soldiers were killed here.,Aquí murieron muchos soldados.
A mirage is said to be an illusion.,Se dice que un espejismo es una ilusión.
A mouse is running around the room.,Un ratón está corriendo por el cuarto.
A passing car splashed water on us.,Un coche que pasaba nos salpicó.
A passing car splashed water on us.,Un coche que pasaba nos empapó.
A powerful storm is headed our way.,Una poderosa tormenta se dirige a nosotros.
A really bad thing happened to him.,Le pasó algo realmente malo.
A screen divided the room into two.,Un biombo dividía la habitación en dos.
A swarm of mosquitoes followed him.,Un enjambre de mosquitos lo siguió.
A swarm of mosquitoes followed him.,Una nube de zancudos lo seguía.
A tall boy is standing at the gate.,Un chico alto está parado en la puerta.
Achilles was an ancient Greek hero.,Aquiles era un héroe de la antigua Grecia.
Adjust the focus of the microscope.,Enfoca el microscopio.
"After that, I didn't see him again.",Después de eso no volví a verlo.
Aim the video camera at that group.,Dirige la cámara a aquel grupo.
Alexander Hamilton was a proud man.,Alexander Hamilton era un hombre orgulloso.
Algebra is a branch of mathematics.,El álgebra es una rama de las matemáticas.
All I can do at the moment is wait.,Todo lo que puedo hacer por el momento es esperar.
All I wanted was to make you happy.,Todo lo que quería era hacerte feliz.
All Tom wanted was a nice hot bath.,Todo lo que Tom quería era un buen baño caliente.
All my friends and family are dead.,Todos mis amigos y mis familiares han muerto.
All my relatives live in this city.,Todos mis parientes viven en esta ciudad.
All my siblings are taller than me.,Todos mis hermanos son más altos que yo.
All of my friends can speak French.,Todos mis amigos hablan francés.
All you have to do is do your best.,Todo lo que debes hacer es dar lo mejor.
Almost no one knows we are sisters.,Casi nadie sabe que somos hermanas.
America is a country of immigrants.,Estados Unidos es un país de inmigrantes.
America is the land of opportunity.,Estados Unidos es la tierra de la oportunidad.
Americans are very friendly people.,Los americanos son gente muy amigable.
An accident may happen at any time.,Un accidente puede ocurrir sin previo aviso.
An accident may happen at any time.,Un accidente puede ocurrir en cualquier momento.
Ants have a well-organized society.,Las hormigas tienen una comunidad bien organizada.
Any student can solve this problem.,Cualquier estudiante puede resolver este problema.
Are there still wolves around here?,¿Hay lobos por aquí todavía?
Are there still wolves around here?,¿Quedan aún lobos por esta zona?
Are there still wolves around here?,¿Quedan todavía lobos por los alrededores?
Are there two windows in your room?,¿Tiene tu habitación dos ventanas?
Are we allowed to use the elevator?,¿Se nos permite usar el ascensor?
Are you for or against the project?,¿Estás a favor o en contra del proyecto?
Are you on some sort of medication?,¿Tomas alguna especie de medicamento?
Are you ready to hear the bad news?,¿Estás listo para oír las malas noticias?
Are you satisfied with the results?,¿Estás satisfecho con los resultados?
Are you suggesting we run and hide?,¿Estás sugiriendo que corramos y nos escondamos?
Are you sure this is what you want?,¿Seguro que esto es lo que quieres?
Are you the one who let the dog in?,¿Eres tú quien dejó pasar al perro?
Are you the one who let the dog in?,¿Eres tú el que ha dejado entrar al perro?
Are you the person who wanted this?,¿Eres tú la persona que quiso esto?
Are you through with your homework?,¿Has acabado los deberes?
"As we thought, she had gone abroad.","Como pensábamos, ella se había ido al extranjero."
Asia is much larger than Australia.,Asia es mucho mayor que Australia.
Asia is much larger than Australia.,Asia es mucho más grande que Australia.
Ask him when the next plane leaves.,Pregúntele cuándo sale el próximo avión.
Ask him when the next plane leaves.,Preguntadle cuándo sale el próximo avión.
"At first, I didn't know what to do.",Al principio no sabía qué hacer.
"At first, I thought they were sick.","Al comienzo, pensé que estaban enfermas."
"At last, we arrived at the village.",Al fin llegamos a la villa.
At least I have somewhere to sleep.,Al menos tengo un lugar donde dormir.
"At your age, I would think so, too.",A tu edad yo también pensaría así.
Attack is the best form of defense.,La mejor defensa es un buen ataque.
Bacteria are microscopic organisms.,Las bacterias son microorganismos.
Bacteria will not breed in alcohol.,Las bacterias no se reproducen en el alcohol.
Bangkok is Thailand's capital city.,Bangkok es la capital de Tailandia.
Bangkok is the capital of Thailand.,Bangkok es la capital de Tailandia.
Baseball is different from cricket.,El béisbol es diferente del críquet.
Be careful not to break these eggs.,Ten cuidado para no romper los huevos.
Be careful where you stick the pin.,Tenga cuidado donde clava el alfiler.
"Be quiet, or the baby will wake up.",Estate callado o despertarás al bebé.
Bend down. The ceiling is very low.,Agachen la cabeza que el techo es muy bajo.
Bern is the capital of Switzerland.,Berna es la capital de Suiza.
Birds always return to their nests.,Los pájaros siempre vuelven a su nido.
Both of my parents love each other.,Mis padres se aman mutuamente.
Bread has gone up ten yen in price.,El precio del pan subió en 10 yenes.
"Bring me a cup of coffee, will you?","Tráeme una taza de café, ¿quieres?"
Brussels is the capital of Belgium.,Bruselas es la capital de Bélgica.
Buffalo bones were made into tools.,Se hicieron herramientas con huesos de búfalo.
"By chance, I met her in the street.","Por casualidad, me la encontré en la calle."
"By the way, do you play the violin?","Por cierto, ¿tocas el violín?"
Call me up at seven in the morning.,Levántame a las siete de la mañana.
Can I ask your advice on something?,¿Puedo pedirle su consejo en algo?
Can I ask your advice on something?,¿Puedo pedir tu consejo en algo?
Can I use this dictionary of yours?,¿Puedo usar este diccionario tuyo?
Can anyone translate this sentence?,¿Puede alguien traducir esta frase?
Can you please repeat the question?,"¿Puedes repetir la pregunta, por favor?"
Can you show me the list of prices?,¿Puede enseñarme la lista de precios?
Can you stall Tom till I get there?,¿Puedes entretener a Tom hasta que yo llegue allí?
Can you tell butter from margarine?,¿Sabes distinguir la mantequilla de la margarina?
Can you tell me what happened here?,¿Puedes decirme qué pasó aquí?
Can you translate this song for me?,¿Puedes traducirme esta canción?
Can you walk with your eyes closed?,¿Puedes andar con los ojos cerrados?
Carrots contain a lot of vitamin A.,Las zanahorias contienen mucha vitamina A.
Cheerful people make you feel good.,Las personas alegres te hacen sentir bien.
Children do a lot of stupid things.,Los niños hacen muchas estupideces.
Children love playing on the beach.,A los niños les encanta jugar en la playa.
Children should obey their parents.,Los niños deberían obedecer a sus padres.
China is rich in natural resources.,China es rica en recursos naturales.
Choose one from among these prizes.,Elige uno de estos premios.
Choose the color you like the best.,Elige el color que prefieras.
Columns provide a solid foundation.,Las columnas confieren una base sólida.
Come and warm yourself by the fire.,Acércate y caliéntate al fuego.
Come and warm yourself by the fire.,Venid y calentaos junto al fuego.
Come here. I'll show you something.,Ven acá. Te mostraré algo.
Come to my house whenever you like.,Ven a mi casa cuando quieras.
"Compared to yours, my car is small.",Mi auto es chico comparado con el tuyo.
Compass needles point to the north.,La aguja de la brújula apunta al norte.
Convenience stores sell candy bars.,Las tiendas de abarrotes venden barras de caramelo.
Copy this program on your computer.,Copia este programa en tu ordenador.
Cottage cheese is my favorite food.,El queso fresco es mi comida favorita.
Could I have a glass of white wine?,¿Me podría servir una copa de vino blanco?
Could I have a piece of cheesecake?,¿Me podrían dar un trozo de tarta de queso?
Could I have a piece of cheesecake?,¿Podrían darme un trozo de tarta de queso?
Could I have a piece of cheesecake?,¿Me podrían dar un pedazo de tarta de queso?
Could I have a piece of cheesecake?,¿Podrían darme un pedazo de tarta de queso?
"Could you call again later, please?",¿Me podrías llamar más tarde por favor?
Could you call me back a bit later?,¿Podrías volverme a llamar un poco más tarde?
Could you come back a little later?,¿Podrías volver un poco más tarde?
Could you loan money to my brother?,¿Le podrías prestar dinero a mi hermano?
"Could you pass me the salt, please?","¿Puede pasarme la sal, por favor?"
"Could you pass me the salt, please?",¿Puede pasarme la sal?
"Could you pass me the salt, please?","¿Me podrías pasar la sal, por favor?"
"Could you pass me the salt, please?","¿Me podrías alcanzar la sal, por favor?"
Could you please sign the register?,"¿Podrías firmar el registro, por favor?"
Could you please take me back home?,¿Podrías llevarme de vuelta a casa?
"Could you talk more slowly, please?",¿Podrías hablarme más despacio?
Could you tell me what to put here?,¿Podrías decirme lo que hay que poner aquí?
Could you turn on the light please?,"¿Puedes dar la luz, por favor?"
Could you wait here for the moment.,¿Podrías esperar aquí un momento?
Did anyone call me while I was out?,¿Alguien me llamó cuando no estaba?
Did you actually see Tom kiss Mary?,¿De verdad viste a Tom besando a Mary?
Did you bring your family with you?,¿Trajiste a tu familia contigo?
Did you buy it on the black market?,¿Lo has comprado en el mercado negro?
Did you call your friend in Canada?,¿Has llamado a tu amiga de Canadá?
Did you enjoy your winter holidays?,¿Disfrutaste tus vacaciones de invierno?
Did you ever speak to Tom about it?,¿Alguna vez hablaste con Tom al respecto?
Did you forget to do your homework?,¿Se os ha olvidado hacer los deberes?
Did you get the flowers I sent you?,¿Recibiste las flores que te mandé?
Did you get the package I sent you?,¿Recibiste el paquete que te mandé?
Did you go to the market yesterday?,¿Fuiste al mercado ayer?
Did you have a good time yesterday?,¿Te lo pasaste bien ayer?
Did you have a good time yesterday?,¿Os lo pasasteis bien ayer?
Did you have a good time yesterday?,¿Ayer se divirtió?
Did you have a good time yesterday?,¿Te divertiste ayer?
Did you hear about Tom's promotion?,¿Oíste acerca del ascenso de Tom?
Did you hear the roar of the lions?,¿Oíste el rugido de los leones?
Did you listen to music last night?,¿Anoche escuchaste música?
Did you order the room to be swept?,¿Has ordenado que limpien la habitación?
Did you order the room to be swept?,¿Ha ordenado que se limpie la habitación?
Did you say that I could never win?,¿Has dicho que yo no podría ganar nunca?
Did you see how big their house is?,¿Acaso viste lo grande que es su casa?
Dinner will be ready by six-thirty.,La cena estará lista alrededor de las seis y media.
Disneyland was established in 1955.,Disneylandia fue fundada en 1955.
Do circuses still have freak shows?,¿Los circos aún tienen shows de fenómenos?
"Do it right now, before you forget.","Hazlo ya, antes de que se te olvide."
Do we have to talk about this here?,¿Tenemos que hablar de esto aquí?
Do you believe in life after death?,¿Creéis que hay vida después de la muerte?
Do you have a course for beginners?,¿Tienes un curso para principiantes?
Do you have a course for beginners?,¿Tienen un curso para principiantes?
Do you have a girlfriend back home?,¿Tienes novia allá en casa?
Do you have a girlfriend back home?,¿Tienes novia allá en tu rancho?
Do you have any Japanese magazines?,¿Tiene revistas japonesas?
Do you have any pictures of Boston?,¿Tiene usted fotos de Boston?
Do you have any plans for tomorrow?,¿Tienes planes para mañana?
Do you have anything to do tonight?,¿Tienes cosas que hacer esta noche?
Do you have drinks without alcohol?,¿Tiene bebidas sin alcohol?
Do you have plans for Monday night?,¿Tienes planes para el lunes en la noche?
Do you know how this machine works?,¿Sabes cómo funciona esta máquina?
Do you know how to use this camera?,¿Sabes utilizar esta cámara?
Do you know how to use this camera?,¿Sabe cómo utilizar esta cámara?
Do you know if he has a girlfriend?,¿Sabes acaso si él tiene novia?
Do you know if he has a girlfriend?,¿Sabes si tiene novia?
Do you know something I don't know?,¿Sabes tú algo que yo no sepa?
Do you know the boy in the picture?,¿Conocés al muchacho de la foto?
Do you know the capital of Belgium?,¿Conocen la capital de Bélgica?
Do you know the reason I came here?,¿Sabes por qué vine aquí?
Do you know the words to that song?,¿Sabés la letra de esa canción?
Do you know what UNESCO stands for?,¿Sabe qué significa UNESCO?
Do you know what you need to bring?,¿Sabes lo que tienes que traer?
Do you know when Tom's birthday is?,¿Sabes cuándo es el cumpleaños de Tom?
Do you know where Tom and Mary are?,¿Sabés dónde están Tom y Mary?
Do you know where Tom put the keys?,¿Sabes dónde puso Tom las llaves?
Do you know where Tom put the keys?,¿Sabes dónde colocó Tom las llaves?
Do you know why Tom went to Boston?,¿Sabes por qué se fue Tom a Boston?
Do you like to live in the country?,¿Le gusta vivir en el campo?
Do you like to live in the country?,¿Te gusta vivir en el campo?
Do you mind if I turn on the radio?,¿Te importa que encienda la radio?
Do you mind my making a suggestion?,¿Os molesta si hago una sugerencia?
Do you plan to go to Boston by bus?,¿Planeas ir a Boston en bus?
Do you really want to wait for Tom?,¿De verdad quieres esperar a Tom?
Do you still have feelings for her?,¿Todavía sientes algo por ella?
Do you still have feelings for him?,¿Todavía sientes algo por él?
Do you think I should go by myself?,¿Crees que debería ir solo?
Do you think I should go by myself?,¿Crees que debería ir sola?
